,Octave,MIDI Note,Note,time,value
440267,6,75,D#,3439,0.20049231999464884
440268,6,76,E,3439,0.1655269443703416
440271,6,79,G,3439,0.12961955933963645
440272,6,80,G#,3439,0.1731921467618187
440273,6,81,A,3439,0.16255851613386038
440274,6,82,A#,3439,0.13747867253384063
440276,7,84,C,3439,0.15003632679578446
440277,7,85,C#,3439,0.21993083110913594
440278,7,86,D,3439,0.12176901054687839
440333,1,13,C#,3440,0.12239013486013137
440373,4,53,F,3440,0.10474988420651621
440374,4,54,F#,3440,0.330139527445265
440375,4,55,G,3440,0.3411803743931926
440376,4,56,G#,3440,0.16179088322547316
440378,4,58,A#,3440,0.2593184676254294
440379,4,59,B,3440,0.3001209446747507
440380,5,60,C,3440,0.11609553442902479
440384,5,64,E,3440,0.10498988709129323
440385,5,65,F,3440,0.1740068264433152
440386,5,66,F#,3440,0.1912299919011673
440387,5,67,G,3440,0.12515825629502506
440388,5,68,G#,3440,0.20488384222767517
440389,5,69,A,3440,0.18887765903314585
440390,5,70,A#,3440,0.12047841307569873
440391,5,71,B,3440,0.17544473545234557
440392,6,72,C,3440,0.14956833276559264
440393,6,73,C#,3440,0.14462248558197263
440394,6,74,D,3440,0.16104423799584563
440395,6,75,D#,3440,0.1301701121174391
440396,6,76,E,3440,0.13927620231603907
440397,6,77,F,3440,0.1649024013752903
440399,6,79,G,3440,0.1689067932927437
440401,6,81,A,3440,0.10869164875233525
440402,6,82,A#,3440,0.14865330812868846
440403,6,83,B,3440,0.20446843035892917
440404,7,84,C,3440,0.24894051629894748
440405,7,85,C#,3440,0.19691850755659507
440408,7,88,E,3440,0.10628664060449158
440461,1,13,C#,3441,0.1219206523800917
440502,4,54,F#,3441,0.229268107617176
440503,4,55,G,3441,0.25098124320060655
440504,4,56,G#,3441,0.15300089344824858
440505,4,57,A,3441,0.13485801650255924
440506,4,58,A#,3441,0.26865366003906965
440507,4,59,B,3441,0.2702242968100841
440508,5,60,C,3441,0.1724707778581652
440509,5,61,C#,3441,0.10423145900885661
440511,5,63,D#,3441,0.10661075347669997
440512,5,64,E,3441,0.14994238894619455
440513,5,65,F,3441,0.34165028284639093
440514,5,66,F#,3441,0.2501797504676442
440515,5,67,G,3441,0.12430445050496676
440517,5,69,A,3441,0.15899082989320337
440518,5,70,A#,3441,0.17543121541333154
440519,5,71,B,3441,0.15193178006719782
440520,6,72,C,3441,0.2463653305832781
440521,6,73,C#,3441,0.21213845804456966
440522,6,74,D,3441,0.1989916502590444
440523,6,75,D#,3441,0.2586203151647855
440524,6,76,E,3441,0.18831885158761624
440532,7,84,C,3441,0.1357605624760028
440534,7,86,D,3441,0.10372217726617561
440535,7,87,D#,3441,0.16254361776950543
440536,7,88,E,3441,0.10241051005190477
440539,7,91,G,3441,0.1289395116539734
440540,7,92,G#,3441,0.13064352824797915
440589,1,13,C#,3442,0.1210792696075881
440630,4,54,F#,3442,0.10547552607880606
440631,4,55,G,3442,0.11299006941774055
440634,4,58,A#,3442,0.17392742909117326
440635,4,59,B,3442,0.1369476929336699
440637,5,61,C#,3442,0.10435659335214786
440640,5,64,E,3442,0.1598602704000081
440641,5,65,F,3442,0.27422385687755174
440642,5,66,F#,3442,0.31272533791739804
440643,5,67,G,3442,0.2687922409095585
440644,5,68,G#,3442,0.2189079953638016
440645,5,69,A,3442,0.16085058969061727
440646,5,70,A#,3442,0.16446780651251205
440647,5,71,B,3442,0.10887497036025227
440648,6,72,C,3442,0.1524992357340439
440649,6,73,C#,3442,0.3181797510479726
440650,6,74,D,3442,0.3016374887683635
440651,6,75,D#,3442,0.10517803451292808
440654,6,78,F#,3442,0.18719276952462305
440655,6,79,G,3442,0.2621089775694083
440656,6,80,G#,3442,0.27499829424249445
440657,6,81,A,3442,0.15077108817729906
440661,7,85,C#,3442,0.1939374762573005
440662,7,86,D,3442,0.16707239164143825
440663,7,87,D#,3442,0.13368960834266022
440664,7,88,E,3442,0.1929052171510843
440667,7,91,G,3442,0.15052504087476284
440668,7,92,G#,3442,0.15543326031721583
440717,1,13,C#,3443,0.119888779169621
440762,4,58,A#,3443,0.13442027864792966
440763,4,59,B,3443,0.13031649485303606
440772,5,68,G#,3443,0.10756731672771475
440775,5,71,B,3443,0.10839640384504783
440776,6,72,C,3443,0.10294029029073018
440777,6,73,C#,3443,0.14835052888748498
440781,6,77,F,3443,0.16239363399089302
440782,6,78,F#,3443,0.14780659212107625
440784,6,80,G#,3443,0.1228542880686524
440785,6,81,A,3443,0.1349747464396919
440788,7,84,C,3443,0.10090943067536108
440789,7,85,C#,3443,0.10731760644589171
440799,7,95,B,3443,0.13872304341402175
440800,8,96,C,3443,0.13853067687535256
440801,8,97,C#,3443,0.11050180231591812
440804,8,100,E,3443,0.10056172000835509
440845,1,13,C#,3444,0.11839342706721198
440890,4,58,A#,3444,0.15383223848597627
440891,4,59,B,3444,0.1662318824816536
440898,5,66,F#,3444,0.1446496623162492
440899,5,67,G,3444,0.1650255302371462
440904,6,72,C,3444,0.1160361511362307
440910,6,78,F#,3444,0.19289297250153734
440911,6,79,G,3444,0.11486277627556073
440915,6,83,B,3444,0.1415246870853043
440916,7,84,C,3444,0.1153883896751039
440918,7,86,D,3444,0.13099664657028745
440919,7,87,D#,3444,0.1058278745732618
440921,7,89,F,3444,0.14618899255494658
440922,7,90,F#,3444,0.19927221617072233
440926,7,94,A#,3444,0.12266495332135792
440927,7,95,B,3444,0.15798138243064563
440928,8,96,C,3444,0.16260421297189095
440973,1,13,C#,3445,0.11663492513912285
441018,4,58,A#,3445,0.20104864434303618
441019,4,59,B,3445,0.23460599744122157
441020,5,60,C,3445,0.10170661698535076
441026,5,66,F#,3445,0.1820124371014129
441027,5,67,G,3445,0.19821192455363146
441028,5,68,G#,3445,0.17502583120485374
441029,5,69,A,3445,0.14774644667537265
441030,5,70,A#,3445,0.13233117231323807
441033,6,73,C#,3445,0.12126193782634659
441034,6,74,D,3445,0.11744345788965879
441037,6,77,F,3445,0.10329213420826311
441047,7,87,D#,3445,0.12255136161365782
441048,7,88,E,3445,0.1763127007426575
441049,7,89,F,3445,0.12976725889027943
441052,7,92,G#,3445,0.15778751007538672
441053,7,93,A,3445,0.15597258900913094
441054,7,94,A#,3445,0.11110879391709107
441101,1,13,C#,3446,0.11468390921625679
441146,4,58,A#,3446,0.20614488875021875
441147,4,59,B,3446,0.22044616135396705
441154,5,66,F#,3446,0.10975389019001855
441161,6,73,C#,3446,0.12333934279032666
441162,6,74,D,3446,0.11862006701944747
441165,6,77,F,3446,0.10023781299951741
441166,6,78,F#,3446,0.15238251796842164
441168,6,80,G#,3446,0.13313661328535206
441173,7,85,C#,3446,0.12108841016329625
441177,7,89,F,3446,0.10757312388528371
441195,8,107,B,3446,0.11565850287476204
441229,1,13,C#,3447,0.11262196691300444
441274,4,58,A#,3447,0.17332549922360999
441275,4,59,B,3447,0.1642588719849541
441282,5,66,F#,3447,0.16813890559620673
441283,5,67,G,3447,0.19657257998221836
441284,5,68,G#,3447,0.12640063616652442
441285,5,69,A,3447,0.14505620058600838
441287,5,71,B,3447,0.11851503495951855
441288,6,72,C,3447,0.10622408632021124
441291,6,75,D#,3447,0.10218661282477674
441294,6,78,F#,3447,0.20327620624369802
441295,6,79,G,3447,0.1413075015341118
441297,6,81,A,3447,0.22014773120920686
441298,6,82,A#,3447,0.21913929868792803
441299,6,83,B,3447,0.18177874781747896
441300,7,84,C,3447,0.15254830721765913
441301,7,85,C#,3447,0.1628644353294888
441302,7,86,D,3447,0.2213241396201664
441304,7,88,E,3447,0.16108328087883017
441305,7,89,F,3447,0.12375506655723935
441314,8,98,D,3447,0.1009643976455509
441357,1,13,C#,3448,0.11052172160240699
441358,1,14,D,3448,0.10063362154073405
441400,4,56,G#,3448,0.13679411444650025
441401,4,57,A,3448,0.1834167100580784
441402,4,58,A#,3448,0.2628351865689162
441405,5,61,C#,3448,0.10633256599609867
441406,5,62,D,3448,0.13286983937710484
441407,5,63,D#,3448,0.18116956972454762
441408,5,64,E,3448,0.13101000252552114
441409,5,65,F,3448,0.1213498179190792
441410,5,66,F#,3448,0.16086162730123138
441411,5,67,G,3448,0.17657512627386274
441412,5,68,G#,3448,0.13927550014743736
441413,5,69,A,3448,0.11087988230830108
441414,5,70,A#,3448,0.10535188225096709
441424,6,80,G#,3448,0.11590365283562432
441430,7,86,D,3448,0.1399226807323891
441433,7,89,F,3448,0.14105945846186702
441434,7,90,F#,3448,0.10840135574846382
441438,7,94,A#,3448,0.10090880421724967
441485,1,13,C#,3449,0.1084762755553515
441486,1,14,D,3449,0.10124131450094358
441526,4,54,F#,3449,0.16492576320765368
441527,4,55,G,3449,0.21200460850448566
441528,4,56,G#,3449,0.23691690725684836
441529,4,57,A,3449,0.2497577737426249
441530,4,58,A#,3449,0.292763679874074
441531,4,59,B,3449,0.2745942593096713
441532,5,60,C,3449,0.22343813458008052
441533,5,61,C#,3449,0.20823152071373138
441534,5,62,D,3449,0.1373663428101876
441535,5,63,D#,3449,0.14090583450619576
441536,5,64,E,3449,0.17293720666761922
441537,5,65,F,3449,0.158117374595824
441538,5,66,F#,3449,0.2147582098964116
441539,5,67,G,3449,0.20470421303246872
441540,5,68,G#,3449,0.12434003130590987
441543,5,71,B,3449,0.1850328418878029
441544,6,72,C,3449,0.2460897168893061
441545,6,73,C#,3449,0.23194257565501897
441546,6,74,D,3449,0.12816168131807051
441548,6,76,E,3449,0.138706909347444
441549,6,77,F,3449,0.14834585882865448
441552,6,80,G#,3449,0.11823281404594753
441554,6,82,A#,3449,0.1031876659042151
441555,6,83,B,3449,0.13937925892990743
441556,7,84,C,3449,0.13892311616174116
441557,7,85,C#,3449,0.17356486402314028
441558,7,86,D,3449,0.18646363644349254
441559,7,87,D#,3449,0.1468268217505352
441568,8,96,C,3449,0.11652900964917416
441569,8,97,C#,3449,0.1293698329454535
441570,8,98,D,3449,0.1016876970834752
441573,8,101,F,3449,0.12371582834711421
441574,8,102,F#,3449,0.17364965032496293
441575,8,103,G,3449,0.16291837140533735
441576,8,104,G#,3449,0.11740533984346636
441613,1,13,C#,3450,0.10656943118716351
441614,1,14,D,3450,0.10138010719333541
441654,4,54,F#,3450,0.21383175752646932
441655,4,55,G,3450,0.25067748867297523
441656,4,56,G#,3450,0.15368408507453643
441657,4,57,A,3450,0.10175972930279975
441658,4,58,A#,3450,0.12569413611427135
441659,4,59,B,3450,0.226732885155261
441660,5,60,C,3450,0.1138000557918575
441663,5,63,D#,3450,0.13225081447600906
441664,5,64,E,3450,0.14611840137489135
441666,5,66,F#,3450,0.15416563026572147
441667,5,67,G,3450,0.16549098995005243
441668,5,68,G#,3450,0.14000842191545276
441669,5,69,A,3450,0.10221809411454616
441672,6,72,C,3450,0.1087112771622049
441673,6,73,C#,3450,0.18112290817944945
441674,6,74,D,3450,0.14907423333532616
441675,6,75,D#,3450,0.10174110718502571
441676,6,76,E,3450,0.11418485306572862
441678,6,78,F#,3450,0.10975027884401921
441683,6,83,B,3450,0.11150913076021438
441684,7,84,C,3450,0.14136191555570574
441685,7,85,C#,3450,0.13889153302166135
441688,7,88,E,3450,0.2193227397486871
441689,7,89,F,3450,0.19519816119970795
441690,7,90,F#,3450,0.11179750516471014
441691,7,91,G,3450,0.10063604566724176
441699,8,99,D#,3450,0.11871221054079262
441741,1,13,C#,3451,0.10487616821875384
441742,1,14,D,3451,0.10099713326165487
441782,4,54,F#,3451,0.191105371680136
441783,4,55,G,3451,0.179487502485573
441786,4,58,A#,3451,0.10829640511851232
441791,5,63,D#,3451,0.11813348632860364
441794,5,66,F#,3451,0.11047916803049368
441803,6,75,D#,3451,0.12385031730938872
441807,6,79,G,3451,0.1411581542741156
441808,6,80,G#,3451,0.1733842411652556
441809,6,81,A,3451,0.131310958346403
441812,7,84,C,3451,0.1800433298537823
441813,7,85,C#,3451,0.14888840648713203
441814,7,86,D,3451,0.10437786612275753
441815,7,87,D#,3451,0.18778180743217043
441816,7,88,E,3451,0.23566045369697242
441817,7,89,F,3451,0.24841787404008814
441818,7,90,F#,3451,0.11265241524195926
441823,7,95,B,3451,0.1055276006853766
441824,8,96,C,3451,0.15903614077292733
441869,1,13,C#,3452,0.10344877274739946
441870,1,14,D,3452,0.10004289564899382
441910,4,54,F#,3452,0.15907815165161163
441911,4,55,G,3452,0.1472476939393866
441919,5,63,D#,3452,0.12064356860757912
441920,5,64,E,3452,0.11883779602370087
441922,5,66,F#,3452,0.10442745433391039
441923,5,67,G,3452,0.12785511001362365
441929,6,73,C#,3452,0.16750274705337467
441930,6,74,D,3452,0.11175698245078847
441932,6,76,E,3452,0.1407618434214339
441935,6,79,G,3452,0.10671383311345217
441936,6,80,G#,3452,0.14046371672130792
441937,6,81,A,3452,0.15020697409862396
441940,7,84,C,3452,0.10786899211037726
441942,7,86,D,3452,0.15646032976586063
441943,7,87,D#,3452,0.16729071989736183
441944,7,88,E,3452,0.20339375095967926
441945,7,89,F,3452,0.1289077357891178
441959,8,103,G,3452,0.10247813927146934
441960,8,104,G#,3452,0.10475120936467404
441997,1,13,C#,3453,0.10233592539278151
442038,4,54,F#,3453,0.15645408991706114
442039,4,55,G,3453,0.12709237473147658
442043,4,59,B,3453,0.10032167828208705
442047,5,63,D#,3453,0.1417558659508981
442048,5,64,E,3453,0.13552775291431063
442052,5,68,G#,3453,0.1136745229672469
442058,6,74,D,3453,0.167691553417294
442059,6,75,D#,3453,0.13864634696857492
442060,6,76,E,3453,0.10762316862100292
442061,6,77,F,3453,0.10725950709911351
442063,6,79,G,3453,0.2456671082956092
442064,6,80,G#,3453,0.20209554784802802
442068,7,84,C,3453,0.17492392791433325
442069,7,85,C#,3453,0.20317440139798157
442070,7,86,D,3453,0.232609458787737
442071,7,87,D#,3453,0.2693553312406929
442072,7,88,E,3453,0.23727062747754585
442125,1,13,C#,3454,0.10156195278398804
442166,4,54,F#,3454,0.17766246117289336
442167,4,55,G,3454,0.17449577754021417
442170,4,58,A#,3454,0.1126432275816016
442175,5,63,D#,3454,0.1384483247948163
442176,5,64,E,3454,0.1236528510718737
442178,5,66,F#,3454,0.13775929162486572
442179,5,67,G,3454,0.14258532889810377
442181,5,69,A,3454,0.10463519570363931
442182,5,70,A#,3454,0.1359596678865296
442185,6,73,C#,3454,0.11467734699738101
442190,6,78,F#,3454,0.137887955786416
442191,6,79,G,3454,0.1703775175577232
442198,7,86,D,3454,0.15770906389558054
442199,7,87,D#,3454,0.2240944695102159
442200,7,88,E,3454,0.17478703342058866
442201,7,89,F,3454,0.12782114292427965
442210,8,98,D,3454,0.13082127913757702
442211,8,99,D#,3454,0.1069678670670655
442253,1,13,C#,3455,0.10110001080681393
442294,4,54,F#,3455,0.17341089977746227
442295,4,55,G,3455,0.22134798747522225
442296,4,56,G#,3455,0.1673012568979213
442297,4,57,A,3455,0.12497852075300327
442298,4,58,A#,3455,0.11881418695743323
442303,5,63,D#,3455,0.20195479157563714
442304,5,64,E,3455,0.19631854069956425
442305,5,65,F,3455,0.13801710570332892
442306,5,66,F#,3455,0.16590905732596914
442307,5,67,G,3455,0.1809974308948475
442308,5,68,G#,3455,0.14318820479529412
442310,5,70,A#,3455,0.10625089224345663
442312,6,72,C,3455,0.14438650181869286
442313,6,73,C#,3455,0.1441071522737979
442316,6,76,E,3455,0.15695124257439705
442317,6,77,F,3455,0.15513246904797026
442318,6,78,F#,3455,0.20296718692062413
442319,6,79,G,3455,0.12464962729537349
442320,6,80,G#,3455,0.12316946832013953
442321,6,81,A,3455,0.24139887242790647
442322,6,82,A#,3455,0.17227583904496963
442325,7,85,C#,3455,0.1140903583326221
442326,7,86,D,3455,0.19787419823192964
442327,7,87,D#,3455,0.12092135412006984
442381,1,13,C#,3456,0.1009426702653679
442422,4,54,F#,3456,0.12064332360293253
442423,4,55,G,3456,0.150200507621693
442424,4,56,G#,3456,0.16496861984845743
442427,4,59,B,3456,0.11337573070936025
442428,5,60,C,3456,0.11192337295454499
442429,5,61,C#,3456,0.15864192886501008
442430,5,62,D,3456,0.2524283218678093
442431,5,63,D#,3456,0.20035255240630384
442432,5,64,E,3456,0.1267100815255556
442433,5,65,F,3456,0.2565416300329234
442434,5,66,F#,3456,0.14470942689389904
442436,5,68,G#,3456,0.10063084678438143
442437,5,69,A,3456,0.1842233611253086
442438,5,70,A#,3456,0.2976713063068873
442439,5,71,B,3456,0.405883939137606
442440,6,72,C,3456,0.3460854315934507
442441,6,73,C#,3456,0.15559540260866855
442444,6,76,E,3456,0.11958390603066892
442445,6,77,F,3456,0.1265194352779949
442448,6,80,G#,3456,0.11568743796088012
442449,6,81,A,3456,0.10043139617793144
442450,6,82,A#,3456,0.16561879725537876
442452,7,84,C,3456,0.27841580325975673
442453,7,85,C#,3456,0.3294237944615446
442454,7,86,D,3456,0.14184389564229477
442456,7,88,E,3456,0.12849809841117793
442457,7,89,F,3456,0.12709775143715893
442462,7,94,A#,3456,0.14041573860304482
442466,8,98,D,3456,0.12037822370876268
442509,1,13,C#,3457,0.10103762449719794
442554,4,58,A#,3457,0.1254911832786025
442555,4,59,B,3457,0.10641905476850842
442558,5,62,D,3457,0.18513810693452531
442559,5,63,D#,3457,0.3002644446432569
442560,5,64,E,3457,0.25717426548576094
442561,5,65,F,3457,0.1318959801854979
442564,5,68,G#,3457,0.1358914104654313
442567,5,71,B,3457,0.13237874560630628
442568,6,72,C,3457,0.18557331333708524
442569,6,73,C#,3457,0.12112808899811837
442571,6,75,D#,3457,0.17223032693976953
442572,6,76,E,3457,0.11022455532307657
442575,6,79,G,3457,0.1417355018975399
442576,6,80,G#,3457,0.1418442266049691
442578,6,82,A#,3457,0.21789151773629084
442579,6,83,B,3457,0.2749540113800116
442580,7,84,C,3457,0.18305946423701386
442581,7,85,C#,3457,0.17741206432918147
442582,7,86,D,3457,0.104576604976367
442586,7,90,F#,3457,0.12098562871869935
442587,7,91,G,3457,0.17210080889947157
442588,7,92,G#,3457,0.11981794033307273
442597,8,101,F,3457,0.10858109963127896
442637,1,13,C#,3458,0.1013119344360745
442682,4,58,A#,3458,0.10833704126352657
442687,5,63,D#,3458,0.18616289533651817
442688,5,64,E,3458,0.16828678068003333
442691,5,67,G,3458,0.10843904854092418
442692,5,68,G#,3458,0.19430077641841972
442694,5,70,A#,3458,0.16570172287291263
442695,5,71,B,3458,0.1996299558742519
442696,6,72,C,3458,0.11591085005158927
442700,6,76,E,3458,0.10260782874655962
442701,6,77,F,3458,0.12921554227815518
442702,6,78,F#,3458,0.13240739165957005
442703,6,79,G,3458,0.16250323402709616
442704,6,80,G#,3458,0.16562372499778338
442705,6,81,A,3458,0.16196920979941115
442706,6,82,A#,3458,0.23845047353932056
442707,6,83,B,3458,0.1468267670302089
442708,7,84,C,3458,0.10547679717573714
442709,7,85,C#,3458,0.170330486300242
442710,7,86,D,3458,0.16279485112646236
442711,7,87,D#,3458,0.10915895471913975
442715,7,91,G,3458,0.13410684134975276
442716,7,92,G#,3458,0.1406426135836155
442717,7,93,A,3458,0.11868278858965298
442765,1,13,C#,3459,0.10169318173480218
442815,5,63,D#,3459,0.11945569178280886
442816,5,64,E,3459,0.11954028517425497
442824,6,72,C,3459,0.10978523846882227
442825,6,73,C#,3459,0.1046922216904514
442826,6,74,D,3459,0.12887208669467923
442827,6,75,D#,3459,0.16909096143191932
442828,6,76,E,3459,0.10865730009358678
442833,6,81,A,3459,0.15812778828386234
442834,6,82,A#,3459,0.2566960006903091
442835,6,83,B,3459,0.2941666005169048
442836,7,84,C,3459,0.2067660870837701
442837,7,85,C#,3459,0.15055585081244735
442838,7,86,D,3459,0.15077613707673435
442839,7,87,D#,3459,0.12120367176457815
442844,7,92,G#,3459,0.11756498577095192
442893,1,13,C#,3460,0.10210992204614057
442938,4,58,A#,3460,0.10898214523786352
442943,5,63,D#,3460,0.14419718621172778
442944,5,64,E,3460,0.12597463991369415
442948,5,68,G#,3460,0.10413657418482249
442951,5,71,B,3460,0.14861057837704222
442952,6,72,C,3460,0.13521398671215057
442953,6,73,C#,3460,0.17071216480131826
442954,6,74,D,3460,0.17920196698081073
442958,6,78,F#,3460,0.10039343277844964
442959,6,79,G,3460,0.12283138526974265
442962,6,82,A#,3460,0.10665865338685125
442963,6,83,B,3460,0.11442249195988873
442966,7,86,D,3460,0.15236261792703829
442967,7,87,D#,3460,0.17543188225877088
442978,8,98,D,3460,0.12292747550163906
442979,8,99,D#,3460,0.10786518897800625
443021,1,13,C#,3461,0.1024992132572309
443066,4,58,A#,3461,0.17591377099369288
443067,4,59,B,3461,0.1382465766845839
443071,5,63,D#,3461,0.17619053427383788
443072,5,64,E,3461,0.1507264270197531
443075,5,67,G,3461,0.1183138072107256
443076,5,68,G#,3461,0.16398178068128
443084,6,76,E,3461,0.1049509746194582
443085,6,77,F,3461,0.15333908669401447
443086,6,78,F#,3461,0.11148761288913762
443089,6,81,A,3461,0.1921408482599878
443090,6,82,A#,3461,0.21147317465024273
443091,6,83,B,3461,0.20809149958540946
443092,7,84,C,3461,0.20887946666730317
443093,7,85,C#,3461,0.20255350059209928
443094,7,86,D,3461,0.12440422667807782
443100,7,92,G#,3461,0.10691375108364147
443101,7,93,A,3461,0.1318755520333579
